technosphere_id,year,flow_type,subflow_type,unit,value,comment,main_id,facility_group_id,company_id,source_id,value_MJ,unit_source,assumption_note,unit_standard,needs_factor,site_id,activity_name,mining_processing_type,archetypes,metal,mass_t,allocation_factor,facility_type,value_normalized,functional_unit,normalization_key
TECH-8b0264c9-2023.0-1.0,2023.0,Energy,Diesel,GJ,1944158.0,,NU-MAIN-8b0264c9,,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,1944158000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,NU-MAIN-8b0264c9,Open-pit and underground mining and beneficiation at Meliadine,"Open-pit, underground, concentrator",Free-miling,Ag,0.8397945,0.0009612969795941015,mining,2225441.1207190678,"Ag, usable ore",metal_economic
TECH-8b0264c9-2023.0-2.0,2023.0,Energy,Electricity consumption|Generated on-site,kWh,132709926.0,,NU-MAIN-8b0264c9,,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,477755733.6,direct_unit,kwh→MJ factor=3.6,MJ,False,NU-MAIN-8b0264c9,Open-pit and underground mining and beneficiation at Meliadine,"Open-pit, underground, concentrator",Free-miling,Au,11.3260595934999,0.9990387030204059,mining,42141440.67635227,"Au, usable ore",metal_economic
TECH-8b0264c9-2023.0-2.0,2023.0,Energy,Electricity consumption|Generated on-site,kWh,132709926.0,,NU-MAIN-8b0264c9,,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,477755733.6,direct_unit,kwh→MJ factor=3.6,MJ,False,NU-MAIN-8b0264c9,Open-pit and underground mining and beneficiation at Meliadine,"Open-pit, underground, concentrator",Free-miling,Ag,0.8397945,0.0009612969795941015,mining,546878.0084811752,"Ag, usable ore",metal_economic
TECH-8b0264c9-2023.0-3.0,2023.0,Energy,Explosives,GJ,18198.0,,NU-MAIN-8b0264c9,,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,18198000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,NU-MAIN-8b0264c9,Open-pit and underground mining and beneficiation at Meliadine,"Open-pit, underground, concentrator",Free-miling,Au,11.3260595934999,0.9990387030204059,mining,1605192.5356281241,"Au, usable ore",metal_economic
TECH-8b0264c9-2023.0-3.0,2023.0,Energy,Explosives,GJ,18198.0,,NU-MAIN-8b0264c9,,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,18198000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,NU-MAIN-8b0264c9,Open-pit and underground mining and beneficiation at Meliadine,"Open-pit, underground, concentrator",Free-miling,Ag,0.8397945,0.0009612969795941015,mining,20830.908555192324,"Ag, usable ore",metal_economic
TECH-8b0264c9-2023.0-4.0,2023.0,Energy,Light Fuel & Gasoline,GJ,5290.0,,NU-MAIN-8b0264c9,,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,5290000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,NU-MAIN-8b0264c9,Open-pit and underground mining and beneficiation at Meliadine,"Open-pit, underground, concentrator",Free-miling,Au,11.3260595934999,0.9990387030204059,mining,466615.4804633903,"Au, usable ore",metal_economic
TECH-8b0264c9-2023.0-4.0,2023.0,Energy,Light Fuel & Gasoline,GJ,5290.0,,NU-MAIN-8b0264c9,,CMP-6265c407,AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,5290000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,NU-MAIN-8b0264c9,Open-pit and underground mining and beneficiation at Meliadine,"Open-pit, underground, concentrator",Free-miling,Ag,0.8397945,0.0009612969795941015,mining,6055.363570555412,"Ag, usable ore",metal_economic
TECH-ed23117f-2023.0-1.0,2023.0,Energy,Diesel,GJ,929608.636977058,"Data initially in tCO2eq; back calculated with emission factors: 74.1kgCO2eq/GJ for diesel, 69.9kgCO2eq/GJ for gasoline, 59.9kgCO2eq/GJ for propane, BC mix 12kgCO2eq/MWh",BC-MAIN-ed23117f,,CMP-fa032e20,CenterraGoldInc_Data,929608636.977058,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-ed23117f,Open-pit mining and beneficiation at Mount Milligan,"Open-pit, concentrator","Porphyry sulfide, flotation-based",Au,4.8021004685,0.5622849655905816,mining,108849234.59725665,"Au, usable ore",metal_economic
TECH-ed23117f-2023.0-1.0,2023.0,Energy,Diesel,GJ,929608.636977058,"Data initially in tCO2eq; back calculated with emission factors: 74.1kgCO2eq/GJ for diesel, 69.9kgCO2eq/GJ for gasoline, 59.9kgCO2eq/GJ for propane, BC mix 12kgCO2eq/MWh",BC-MAIN-ed23117f,,CMP-fa032e20,CenterraGoldInc_Data,929608636.977058,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-ed23117f,Open-pit mining and beneficiation at Mount Milligan,"Open-pit, concentrator","Porphyry sulfide, flotation-based",Cu,28060.108304,0.43771503440941845,mining,14501.144190655208,"Cu, usable ore",metal_economic
TECH-ed23117f-2023.0-2.0,2023.0,Energy,Electricity consumption|Grid electricity,GJ,365541.6666666667,"Data initially in tCO2eq; back calculated with emission factors: 74.1kgCO2eq/GJ for diesel, 69.9kgCO2eq/GJ for gasoline, 59.9kgCO2eq/GJ for propane, BC mix 12kgCO2eq/MWh. 62% of electricity come from the grid.",BC-MAIN-ed23117f,,CMP-fa032e20,CenterraGoldInc_Data,365541666.6666667,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-ed23117f,Open-pit mining and beneficiation at Mount Milligan,"Open-pit, concentrator","Porphyry sulfide, flotation-based",Au,4.8021004685,0.5622849655905816,mining,42801808.25283592,"Au, usable ore",metal_economic
TECH-ed23117f-2023.0-2.0,2023.0,Energy,Electricity consumption|Grid electricity,GJ,365541.6666666667,"Data initially in tCO2eq; back calculated with emission factors: 74.1kgCO2eq/GJ for diesel, 69.9kgCO2eq/GJ for gasoline, 59.9kgCO2eq/GJ for propane, BC mix 12kgCO2eq/MWh. 62% of electricity come from the grid.",BC-MAIN-ed23117f,,CMP-fa032e20,CenterraGoldInc_Data,365541666.6666667,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-ed23117f,Open-pit mining and beneficiation at Mount Milligan,"Open-pit, concentrator","Porphyry sulfide, flotation-based",Cu,28060.108304,0.43771503440941845,mining,5702.154869454568,"Cu, usable ore",metal_economic
TECH-ed23117f-nan-nan,,Energy,Electricity consumption|Generated on-site,GJ,36282.05128205128,"Data initially in tCO2eq; back calculated with emission factors: 74.1kgCO2eq/GJ for diesel, 69.9kgCO2eq/GJ for gasoline, 59.9kgCO2eq/GJ for propane, BC mix 12kgCO2eq/MWh. 62% of electricity come from the grid.",BC-MAIN-ed23117f,,CMP-fa032e20,CenterraGoldInc_Data,36282051.28205128,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-ed23117f,Open-pit mining and beneficiation at Mount Milligan,"Open-pit, concentrator","Porphyry sulfide, flotation-based",Au,4.8021004685,0.5622849655905816,mining,4248318.437006046,"Au, usable ore",metal_economic
TECH-ed23117f-nan-nan,,Energy,Electricity consumption|Generated on-site,GJ,36282.05128205128,"Data initially in tCO2eq; back calculated with emission factors: 74.1kgCO2eq/GJ for diesel, 69.9kgCO2eq/GJ for gasoline, 59.9kgCO2eq/GJ for propane, BC mix 12kgCO2eq/MWh. 62% of electricity come from the grid.",BC-MAIN-ed23117f,,CMP-fa032e20,CenterraGoldInc_Data,36282051.28205128,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-ed23117f,Open-pit mining and beneficiation at Mount Milligan,"Open-pit, concentrator","Porphyry sulfide, flotation-based",Cu,28060.108304,0.43771503440941845,mining,565.9707066456147,"Cu, usable ore",metal_economic
TECH-ed23117f-2023.0-3.0,2023.0,Energy,Explosives,GJ,2587.5,"Data initially in tCO2eq; back calculated with emission factors: 74.1kgCO2eq/GJ for diesel, 69.9kgCO2eq/GJ for gasoline, 59.9kgCO2eq/GJ for propane, BC mix 12kgCO2eq/MWh, explosives 3.75GJ/tCO2",BC-MAIN-ed23117f,,CMP-fa032e20,CenterraGoldInc_Data,2587500.0,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-ed23117f,Open-pit mining and beneficiation at Mount Milligan,"Open-pit, concentrator","Porphyry sulfide, flotation-based",Au,4.8021004685,0.5622849655905816,mining,302974.1584977898,"Au, usable ore",metal_economic
TECH-ed23117f-2023.0-3.0,2023.0,Energy,Explosives,GJ,2587.5,"Data initially in tCO2eq; back calculated with emission factors: 74.1kgCO2eq/GJ for diesel, 69.9kgCO2eq/GJ for gasoline, 59.9kgCO2eq/GJ for propane, BC mix 12kgCO2eq/MWh, explosives 3.75GJ/tCO2",BC-MAIN-ed23117f,,CMP-fa032e20,CenterraGoldInc_Data,2587500.0,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-ed23117f,Open-pit mining and beneficiation at Mount Milligan,"Open-pit, concentrator","Porphyry sulfide, flotation-based",Cu,28060.108304,0.43771503440941845,mining,40.36291090768594,"Cu, usable ore",metal_economic
TECH-ed23117f-2023.0-4.0,2023.0,Energy,Gasoline,GJ,21012.14574898786,"Data initially in tCO2eq; back calculated with emission factors: 74.1kgCO2eq/GJ for diesel, 69.9kgCO2eq/GJ for gasoline, 59.9kgCO2eq/GJ for propane, BC mix 12kgCO2eq/MWh",BC-MAIN-ed23117f,,CMP-fa032e20,CenterraGoldInc_Data,21012145.74898786,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-ed23117f,Open-pit mining and beneficiation at Mount Milligan,"Open-pit, concentrator","Porphyry sulfide, flotation-based",Au,4.8021004685,0.5622849655905816,mining,2460342.8701574914,"Au, usable ore",metal_economic
TECH-ed23117f-2023.0-4.0,2023.0,Energy,Gasoline,GJ,21012.14574898786,"Data initially in tCO2eq; back calculated with emission factors: 74.1kgCO2eq/GJ for diesel, 69.9kgCO2eq/GJ for gasoline, 59.9kgCO2eq/GJ for propane, BC mix 12kgCO2eq/MWh",BC-MAIN-ed23117f,,CMP-fa032e20,CenterraGoldInc_Data,21012145.74898786,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-ed23117f,Open-pit mining and beneficiation at Mount Milligan,"Open-pit, concentrator","Porphyry sulfide, flotation-based",Cu,28060.108304,0.43771503440941845,mining,327.7725089258778,"Cu, usable ore",metal_economic
TECH-ed23117f-2023.0-5.0,2023.0,Energy,Propane,GJ,22737.89649415693,"Data initially in tCO2eq; back calculated with emission factors: 74.1kgCO2eq/GJ for diesel, 69.9kgCO2eq/GJ for gasoline, 59.9kgCO2eq/GJ for propane, BC mix 12kgCO2eq/MWh",BC-MAIN-ed23117f,,CMP-fa032e20,CenterraGoldInc_Data,22737896.49415693,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-ed23117f,Open-pit mining and beneficiation at Mount Milligan,"Open-pit, concentrator","Porphyry sulfide, flotation-based",Au,4.8021004685,0.5622849655905816,mining,2662413.5483389534,"Au, usable ore",metal_economic
TECH-ed23117f-2023.0-5.0,2023.0,Energy,Propane,GJ,22737.89649415693,"Data initially in tCO2eq; back calculated with emission factors: 74.1kgCO2eq/GJ for diesel, 69.9kgCO2eq/GJ for gasoline, 59.9kgCO2eq/GJ for propane, BC mix 12kgCO2eq/MWh",BC-MAIN-ed23117f,,CMP-fa032e20,CenterraGoldInc_Data,22737896.49415693,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-ed23117f,Open-pit mining and beneficiation at Mount Milligan,"Open-pit, concentrator","Porphyry sulfide, flotation-based",Cu,28060.108304,0.43771503440941845,mining,354.6928272161702,"Cu, usable ore",metal_economic
TECH-fefeaee4-2023.0-1.0,2023.0,Energy,Aviation fuel,GJ,27653.22904,,ON-MAIN-fefeaee4,,CMP-4a434d72,NewmontCorporation_2023-Performance-data,27653229.04,direct_unit,gj→MJ factor=1000.0,MJ,False,ON-MAIN-fefeaee4,Underground mining and beneficiation at Musselwhite,"Underground, concentrator",Free-miling,Au,5.59863,1.0,mining,4939284.975074259,"Au, usable ore",metal_economic
TECH-fefeaee4-2023.0-2.0,2023.0,Energy,Biodiesel,GJ,11770.3702287417,,ON-MAIN-fefeaee4,,CMP-4a434d72,NewmontCorporation_2023-Performance-data,11770370.2287417,direct_unit,gj→MJ factor=1000.0,MJ,False,ON-MAIN-fefeaee4,Underground mining and beneficiation at Musselwhite,"Underground, concentrator",Free-miling,Au,5.59863,1.0,mining,2102366.155424041,"Au, usable ore",metal_economic
TECH-fefeaee4-2023.0-4.0,2023.0,Energy,Diesel,GJ,308614.730821,,ON-MAIN-fefeaee4,,CMP-4a434d72,NewmontCorporation_2023-Performance-data,308614730.821,direct_unit,gj→MJ factor=1000.0,MJ,False,ON-MAIN-fefeaee4,Underground mining and beneficiation at Musselwhite,"Underground, concentrator",Free-miling,Au,5.59863,1.0,mining,55123258.87243843,"Au, usable ore",metal_economic
TECH-fefeaee4-2023.0-5.0,2023.0,Energy,Electricity consumption|Generated on-site,GJ,3808.98428206273,,ON-MAIN-fefeaee4,,CMP-4a434d72,NewmontCorporation_2023-Performance-data,3808984.28206273,direct_unit,gj→MJ factor=1000.0,MJ,False,ON-MAIN-fefeaee4,Underground mining and beneficiation at Musselwhite,"Underground, concentrator",Free-miling,Au,5.59863,1.0,mining,680342.205515051,"Au, usable ore",metal_economic
TECH-fefeaee4-2023.0-6.0,2023.0,Energy,Electricity consumption|Grid electricity,GJ,509889.6,,ON-MAIN-fefeaee4,,CMP-4a434d72,NewmontCorporation_2023-Performance-data,509889600.0,direct_unit,gj→MJ factor=1000.0,MJ,False,ON-MAIN-fefeaee4,Underground mining and beneficiation at Musselwhite,"Underground, concentrator",Free-miling,Au,5.59863,1.0,mining,91073994.8880351,"Au, usable ore",metal_economic
TECH-fefeaee4-2023.0-7.0,2023.0,Energy,Gasoline,GJ,5437.635,,ON-MAIN-fefeaee4,,CMP-4a434d72,NewmontCorporation_2023-Performance-data,5437635.0,direct_unit,gj→MJ factor=1000.0,MJ,False,ON-MAIN-fefeaee4,Underground mining and beneficiation at Musselwhite,"Underground, concentrator",Free-miling,Au,5.59863,1.0,mining,971243.8578723724,"Au, usable ore",metal_economic
TECH-fefeaee4-2023.0-12.0,2023.0,Energy,Propane,GJ,229891.86895,,ON-MAIN-fefeaee4,,CMP-4a434d72,NewmontCorporation_2023-Performance-data,229891868.95,direct_unit,gj→MJ factor=1000.0,MJ,False,ON-MAIN-fefeaee4,Underground mining and beneficiation at Musselwhite,"Underground, concentrator",Free-miling,Au,5.59863,1.0,mining,41062165.02072828,"Au, usable ore",metal_economic
TECH-fefeaee4-2023.0-14.0,2023.0,Energy,Solar,GJ,1483.2,,ON-MAIN-fefeaee4,,CMP-4a434d72,NewmontCorporation_2023-Performance-data,1483200.0,direct_unit,gj→MJ factor=1000.0,MJ,False,ON-MAIN-fefeaee4,Underground mining and beneficiation at Musselwhite,"Underground, concentrator",Free-miling,Au,5.59863,1.0,mining,264921.9541209189,"Au, usable ore",metal_economic
TECH-aa76f6f2-2023.0-4.0,2023.0,Energy,Diesel,l,4761600.1,,BC-MAIN-aa76f6f2,,CMP-d94be190,NewGoldInc_ESG_data_2023,170965251.5905,lhv+density,"diesel MJ/kg=43.0, dens=0.835 kg/L",MJ,False,BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator","Porphyry sulfide, flotation-based",Au,2.0974023155,0.42271710025276227,mining,34456877.854209706,"Au, usable ore",metal_economic
TECH-aa76f6f2-2023.0-4.0,2023.0,Energy,Diesel,l,4761600.1,,BC-MAIN-aa76f6f2,,CMP-d94be190,NewGoldInc_ESG_data_2023,170965251.5905,lhv+density,"diesel MJ/kg=43.0, dens=0.835 kg/L",MJ,False,BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator","Porphyry sulfide, flotation-based",Cu,21500.2608,0.5772828997472378,mining,4590.4241400727515,"Cu, usable ore",metal_economic
TECH-aa76f6f2-2023.0-5.0,2023.0,Energy,Electricity consumption|Generated on-site,GJ,56414.6765,,BC-MAIN-aa76f6f2,,CMP-d94be190,NewGoldInc_ESG_data_2023,56414676.5,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator","Porphyry sulfide, flotation-based",Au,2.0974023155,0.42271710025276227,mining,11369992.435663281,"Au, usable ore",metal_economic
TECH-aa76f6f2-2023.0-5.0,2023.0,Energy,Electricity consumption|Generated on-site,GJ,56414.6765,,BC-MAIN-aa76f6f2,,CMP-d94be190,NewGoldInc_ESG_data_2023,56414676.5,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator","Porphyry sulfide, flotation-based",Cu,21500.2608,0.5772828997472378,mining,1514.7364183704392,"Cu, usable ore",metal_economic
TECH-aa76f6f2-2023.0-6.0,2023.0,Energy,Electricity consumption|Grid electricity,GJ,171984.8235,,BC-MAIN-aa76f6f2,,CMP-d94be190,NewGoldInc_ESG_data_2023,171984823.5,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator","Porphyry sulfide, flotation-based",Au,2.0974023155,0.42271710025276227,mining,34662365.60345931,"Au, usable ore",metal_economic
TECH-aa76f6f2-2023.0-6.0,2023.0,Energy,Electricity consumption|Grid electricity,GJ,171984.8235,,BC-MAIN-aa76f6f2,,CMP-d94be190,NewGoldInc_ESG_data_2023,171984823.5,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator","Porphyry sulfide, flotation-based",Cu,21500.2608,0.5772828997472378,mining,4617.7996883924725,"Cu, usable ore",metal_economic
TECH-aa76f6f2-2023.0-7.0,2023.0,Energy,Explosives,kg,522600.0,,BC-MAIN-aa76f6f2,,CMP-d94be190,NewGoldInc_ESG_data_2023,2090400.0,lhv_factor,explosives MJ/kg=4.0,MJ,False,BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator","Porphyry sulfide, flotation-based",Au,2.0974023155,0.42271710025276227,mining,421305.8314268721,"Au, usable ore",metal_economic
TECH-aa76f6f2-2023.0-7.0,2023.0,Energy,Explosives,kg,522600.0,,BC-MAIN-aa76f6f2,,CMP-d94be190,NewGoldInc_ESG_data_2023,2090400.0,lhv_factor,explosives MJ/kg=4.0,MJ,False,BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator","Porphyry sulfide, flotation-based",Cu,21500.2608,0.5772828997472378,mining,56.12732723835731,"Cu, usable ore",metal_economic
TECH-aa76f6f2-2023.0-9.0,2023.0,Energy,Gasoline,l,119418.4,,BC-MAIN-aa76f6f2,,CMP-d94be190,NewGoldInc_ESG_data_2023,3914535.152,lhv+density,"gasoline MJ/kg=44.0, dens=0.745 kg/L",MJ,False,BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator","Porphyry sulfide, flotation-based",Au,2.0974023155,0.42271710025276227,mining,788947.8027473579,"Au, usable ore",metal_economic
TECH-aa76f6f2-2023.0-9.0,2023.0,Energy,Gasoline,l,119418.4,,BC-MAIN-aa76f6f2,,CMP-d94be190,NewGoldInc_ESG_data_2023,3914535.152,lhv+density,"gasoline MJ/kg=44.0, dens=0.745 kg/L",MJ,False,BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator","Porphyry sulfide, flotation-based",Cu,21500.2608,0.5772828997472378,mining,105.10543219592266,"Cu, usable ore",metal_economic
TECH-aa76f6f2-2023.0-11.0,2023.0,Energy,Natural gas,GJ,59198.0,,BC-MAIN-aa76f6f2,,CMP-d94be190,NewGoldInc_ESG_data_2023,59198000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator","Porphyry sulfide, flotation-based",Au,2.0974023155,0.42271710025276227,mining,11930952.2621546,"Au, usable ore",metal_economic
TECH-aa76f6f2-2023.0-11.0,2023.0,Energy,Natural gas,GJ,59198.0,,BC-MAIN-aa76f6f2,,CMP-d94be190,NewGoldInc_ESG_data_2023,59198000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator","Porphyry sulfide, flotation-based",Cu,21500.2608,0.5772828997472378,mining,1589.4687705014715,"Cu, usable ore",metal_economic
TECH-aa76f6f2-2023.0-13.0,2023.0,Energy,Propane,l,31049.5,,BC-MAIN-aa76f6f2,,CMP-d94be190,NewGoldInc_ESG_data_2023,710263.5224,lhv+density,"propane MJ/kg=46.4, dens=0.493 kg/L",MJ,False,BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator","Porphyry sulfide, flotation-based",Au,2.0974023155,0.42271710025276227,mining,143148.7580543967,"Au, usable ore",metal_economic
TECH-aa76f6f2-2023.0-13.0,2023.0,Energy,Propane,l,31049.5,,BC-MAIN-aa76f6f2,,CMP-d94be190,NewGoldInc_ESG_data_2023,710263.5224,lhv+density,"propane MJ/kg=46.4, dens=0.493 kg/L",MJ,False,BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator","Porphyry sulfide, flotation-based",Cu,21500.2608,0.5772828997472378,mining,19.07060521776365,"Cu, usable ore",metal_economic
TECH-GRP-0d911886-2023.0-1.0,2023.0,Energy,Biodiesel,GJ,23524.436671511,,,GRP-0d911886,CMP-4a434d72,NewmontCorporation_2023-Performance-data,23524436.671511,direct_unit,gj→MJ factor=1000.0,MJ,False,GRP-0d911886,Open-pit and underground mining at Porcupine complex,"Open-pit, underground",Free-miling,Au,8.08691,1.0,mining,2908952.4517412707,"Au, usable ore",metal_economic
TECH-GRP-0d911886-2023.0-3.0,2023.0,Energy,Diesel,GJ,623021.868616,,,GRP-0d911886,CMP-4a434d72,NewmontCorporation_2023-Performance-data,623021868.616,direct_unit,gj→MJ factor=1000.0,MJ,False,GRP-0d911886,Open-pit and underground mining at Porcupine complex,"Open-pit, underground",Free-miling,Au,8.08691,1.0,mining,77040781.78389522,"Au, usable ore",metal_economic
TECH-GRP-0d911886-2023.0-4.0,2023.0,Energy,Electricity consumption|Generated on-site,GJ,91025.4822599152,,,GRP-0d911886,CMP-4a434d72,NewmontCorporation_2023-Performance-data,91025482.2599152,direct_unit,gj→MJ factor=1000.0,MJ,False,GRP-0d911886,Open-pit and underground mining at Porcupine complex,"Open-pit, underground",Free-miling,Au,8.08691,1.0,mining,11255903.955888616,"Au, usable ore",metal_economic
TECH-GRP-0d911886-2023.0-5.0,2023.0,Energy,Electricity consumption|Grid electricity,GJ,723967.2,,,GRP-0d911886,CMP-4a434d72,NewmontCorporation_2023-Performance-data,723967200.0,direct_unit,gj→MJ factor=1000.0,MJ,False,GRP-0d911886,Open-pit and underground mining at Porcupine complex,"Open-pit, underground",Free-miling,Au,8.08691,1.0,mining,89523340.80631539,"Au, usable ore",metal_economic
TECH-GRP-0d911886-2023.0-6.0,2023.0,Energy,Gasoline,GJ,17195.8465,,,GRP-0d911886,CMP-4a434d72,NewmontCorporation_2023-Performance-data,17195846.5,direct_unit,gj→MJ factor=1000.0,MJ,False,GRP-0d911886,Open-pit and underground mining at Porcupine complex,"Open-pit, underground",Free-miling,Au,8.08691,1.0,mining,2126380.347994475,"Au, usable ore",metal_economic
TECH-GRP-0d911886-2023.0-11.0,2023.0,Energy,Natural gas,GJ,166705.0,,,GRP-0d911886,CMP-4a434d72,NewmontCorporation_2023-Performance-data,166705000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,GRP-0d911886,Open-pit and underground mining at Porcupine complex,"Open-pit, underground",Free-miling,Au,8.08691,1.0,mining,20614177.72672133,"Au, usable ore",metal_economic
TECH-GRP-0d911886-2023.0-13.0,2023.0,Energy,Propane,GJ,6336.0580703,,,GRP-0d911886,CMP-4a434d72,NewmontCorporation_2023-Performance-data,6336058.0703,direct_unit,gj→MJ factor=1000.0,MJ,False,GRP-0d911886,Open-pit and underground mining at Porcupine complex,"Open-pit, underground",Free-miling,Au,8.08691,1.0,mining,783495.558909398,"Au, usable ore",metal_economic
TECH-0aadf28f-2023.0-6.0,2023.0,Energy,Diesel,l,42378137.86,,ON-MAIN-0aadf28f,,CMP-d94be190,NewGoldInc_ESG_data_2023,1521587039.8633,lhv+density,"diesel MJ/kg=43.0, dens=0.835 kg/L",MJ,False,ON-MAIN-0aadf28f,Open-pit and underground mining and beneficiation at Rainy River,"Open-pit, underground, concentrator",Free-miling,Au,7.89235760749999,1.0,mining,192792460.19178838,"Au, usable ore",metal_economic
TECH-0aadf28f-2023.0-7.0,2023.0,Energy,Electricity consumption,GJ,2919222.0,,ON-MAIN-0aadf28f,,CMP-d94be190,NewGoldInc_ESG_data_2023,2919222000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,ON-MAIN-0aadf28f,Open-pit and underground mining and beneficiation at Rainy River,"Open-pit, underground, concentrator",Free-miling,Au,7.89235760749999,1.0,mining,369879590.50739247,"Au, usable ore",metal_economic
TECH-0aadf28f-2023.0-8.0,2023.0,Energy,Explosives,kg,14805627.0,,ON-MAIN-0aadf28f,,CMP-d94be190,NewGoldInc_ESG_data_2023,59222508.0,lhv_factor,explosives MJ/kg=4.0,MJ,False,ON-MAIN-0aadf28f,Open-pit and underground mining and beneficiation at Rainy River,"Open-pit, underground, concentrator",Free-miling,Au,7.89235760749999,1.0,mining,7503779.091778828,"Au, usable ore",metal_economic
TECH-0aadf28f-2023.0-10.0,2023.0,Energy,Gasoline,l,1147190.1,,ON-MAIN-0aadf28f,,CMP-d94be190,NewGoldInc_ESG_data_2023,37604891.478,lhv+density,"gasoline MJ/kg=44.0, dens=0.745 kg/L",MJ,False,ON-MAIN-0aadf28f,Open-pit and underground mining and beneficiation at Rainy River,"Open-pit, underground, concentrator",Free-miling,Au,7.89235760749999,1.0,mining,4764722.196858468,"Au, usable ore",metal_economic
TECH-0aadf28f-2023.0-12.0,2023.0,Energy,Propane,l,3691412.93,,ON-MAIN-0aadf28f,,CMP-d94be190,NewGoldInc_ESG_data_2023,84441809.056336,lhv+density,"propane MJ/kg=46.4, dens=0.493 kg/L",MJ,False,ON-MAIN-0aadf28f,Open-pit and underground mining and beneficiation at Rainy River,"Open-pit, underground, concentrator",Free-miling,Au,7.89235760749999,1.0,mining,10699186.891391262,"Au, usable ore",metal_economic
TECH-8eb8be0d-2023.0-1.0,2023.0,Energy,Acetylene,GJ,2.0,,BC-MAIN-8eb8be0d,,CMP-4a434d72,NewmontCorporation_2023-Performance-data,2000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Hybrid free-miling-refactory,Au,0.1555175,0.24339693192888107,mining,3130.154894836672,"Au, usable ore",metal_economic
TECH-8eb8be0d-2023.0-1.0,2023.0,Energy,Acetylene,GJ,2.0,,BC-MAIN-8eb8be0d,,CMP-4a434d72,NewmontCorporation_2023-Performance-data,2000.0,direct_unit,gj→MJ factor=1000.0,MJ,False,BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Hybrid free-miling-refactory,Cu,3628.736,0.7566030680711189,mining,0.4170064000638894,"Cu, usable ore",metal_economic
