"REF_DATE","GEO","DGUID","Products","Variables","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023","Prince Edward Island","2016A000211","Gravel (natural/crushed), natural sand (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420191","4.126.3","","x","","","0"
"2023","Prince Edward Island","2016A000211","Sand and gravel (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420192","4.127.4","","x","","","0"
"2023","Prince Edward Island","2016A000211","Silica sand, quartz crude, quartz milled (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420193","4.128.4","0","","","","0"
"2023","Prince Edward Island","2016A000211","Gravel (natural/crushed), natural sand (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420194","4.129.4","","x","","","0"
"2023","Prince Edward Island","2016A000211","Stone (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420209","4.136.1","","x","","","0"
"2023","Prince Edward Island","2016A000211","Stone (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420210","4.136.2","","x","","","0"
"2023","Prince Edward Island","2016A000211","Stone (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420211","4.136.3","","x","","","0"
"2023","Prince Edward Island","2016A000211","Granite (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420212","4.137.1","","x","","","0"
"2023","Prince Edward Island","2016A000211","Granite (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420213","4.137.2","","x","","","0"
"2023","Prince Edward Island","2016A000211","Granite (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420214","4.137.3","","x","","","0"
"2023","Prince Edward Island","2016A000211","Limestone (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420215","4.138.1","0","","","","0"
"2023","Prince Edward Island","2016A000211","Limestone (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420216","4.138.2","0","","","","0"
"2023","Prince Edward Island","2016A000211","Limestone (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420217","4.138.3","0","","","","0"
"2023","Prince Edward Island","2016A000211","Marble (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420218","4.139.1","0","","","","0"
"2023","Prince Edward Island","2016A000211","Marble (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420219","4.139.2","0","","","","0"
"2023","Prince Edward Island","2016A000211","Marble (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420220","4.139.3","0","","","","0"
"2023","Prince Edward Island","2016A000211","Sandstone (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420222","4.140.1","","x","","","0"
"2023","Prince Edward Island","2016A000211","Sandstone (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420223","4.140.2","","x","","","0"
"2023","Prince Edward Island","2016A000211","Sandstone (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420224","4.140.3","0","","","","0"
"2023","Prince Edward Island","2016A000211","Shale (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420225","4.141.1","0","","","","0"
"2023","Prince Edward Island","2016A000211","Shale (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420226","4.141.2","0","","","","0"
"2023","Prince Edward Island","2016A000211","Shale (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420227","4.141.3","0","","","","0"
"2023","Prince Edward Island","2016A000211","Slate (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420228","4.142.1","0","","","","0"
"2023","Prince Edward Island","2016A000211","Slate (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420229","4.142.2","0","","","","0"
"2023","Prince Edward Island","2016A000211","Slate (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420230","4.142.3","0","","","","0"
"2023","Prince Edward Island","2016A000211","Stone (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420231","4.143.4","","x","","","0"
"2023","Prince Edward Island","2016A000211","Granite (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420232","4.144.4","","x","","","0"
"2023","Prince Edward Island","2016A000211","Limestone (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420233","4.145.4","0","","","","0"
"2023","Prince Edward Island","2016A000211","Marble (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420234","4.146.4","0","","","","0"
"2023","Prince Edward Island","2016A000211","Sandstone (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420235","4.147.4","","x","","","0"
"2023","Prince Edward Island","2016A000211","Shale (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420236","4.148.4","0","","","","0"
"2023","Prince Edward Island","2016A000211","Slate (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420237","4.149.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Total metals recoverable, non-metals and aggregates, clay and refractory minerals (Thousands of dollars)","Quantity produced","Thousands of dollars","284","units","0","v1277426971","5.1.1","","..","","","0"
"2023","Nova Scotia","2016A000212","Total metals recoverable, non-metals and aggregates, clay and refractory minerals (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277495982","5.1.4","","x","","","0"
"2023","Nova Scotia","2016A000212","Metals, recoverable (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420537","5.2.4","","x","","","0"
"2023","Nova Scotia","2016A000212","Cobalt, recoverable (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420555","5.3.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Cobalt, recoverable (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420556","5.3.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Cobalt, recoverable (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420575","5.4.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Copper, concentrates (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420594","5.5.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Copper, concentrates (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420595","5.5.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Copper, concentrates (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420596","5.5.3","0","","","","0"
"2023","Nova Scotia","2016A000212","Copper, concentrates (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420611","5.6.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Copper, recoverable (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420630","5.7.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Copper, recoverable (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420631","5.7.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Copper, recoverable (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420649","5.8.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Gold and silver bullion, crude and dore (kilograms)","Quantity produced","Kilograms","192","units","0","v1277420670","5.9.1","","x","","","0"
"2023","Nova Scotia","2016A000212","Gold and silver bullion, crude and dore (kilograms)","Quantity shipped","Kilograms","192","units","0","v1277420671","5.9.2","","x","","","0"
"2023","Nova Scotia","2016A000212","Gold and silver bullion, crude and dore (kilograms)","Closing inventories","Kilograms","192","units","0","v1277420672","5.9.3","","x","","","0"
"2023","Nova Scotia","2016A000212","Gold and silver bullion, crude and dore (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420412","5.10.4","","x","","","0"
"2023","Nova Scotia","2016A000212","Gold, concentrates (kilograms)","Quantity produced","Kilograms","192","units","0","v1277420432","5.11.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Gold, concentrates (kilograms)","Quantity shipped","Kilograms","192","units","0","v1277420433","5.11.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Gold, concentrates (kilograms)","Closing inventories","Kilograms","192","units","0","v1277420434","5.11.3","0","","","","0"
"2023","Nova Scotia","2016A000212","Gold, concentrates (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420459","5.12.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Gold, recoverable (kilograms)","Quantity produced","Kilograms","192","units","0","v1277420476","5.13.1","988","","","","0"
"2023","Nova Scotia","2016A000212","Gold, recoverable (kilograms)","Quantity shipped","Kilograms","192","units","0","v1277420477","5.13.2","1043","","","","0"
"2023","Nova Scotia","2016A000212","Gold, recoverable (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420502","5.14.4","","x","","","0"
"2023","Nova Scotia","2016A000212","Ilmenite, concentrates (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420519","5.15.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Ilmenite, concentrates (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420520","5.15.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Ilmenite, concentrates (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420521","5.15.3","0","","","","0"
"2023","Nova Scotia","2016A000212","Ilmenite, concentrates (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420530","5.16.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Ilmenite, recoverable (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420531","5.17.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Ilmenite, recoverable (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420532","5.17.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Ilmenite, recoverable (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420533","5.18.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Iron, agglomerates (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420534","5.19.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Iron, agglomerates (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420535","5.19.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Iron, agglomerates (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420536","5.19.3","0","","","","0"
"2023","Nova Scotia","2016A000212","Iron, agglomerates (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420538","5.20.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Iron, concentrates (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420539","5.21.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Iron, concentrates (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420540","5.21.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Iron, concentrates (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420541","5.21.3","0","","","","0"
"2023","Nova Scotia","2016A000212","Iron, concentrates (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420542","5.22.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Iron, remelt (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420543","5.23.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Iron, remelt (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420544","5.23.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Iron, remelt (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420545","5.24.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Lead, concentrates (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420546","5.25.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Lead, concentrates (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420547","5.25.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Lead, concentrates (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420548","5.25.3","0","","","","0"
"2023","Nova Scotia","2016A000212","Lead, concentrates (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420549","5.26.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Lead, recoverable (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420550","5.27.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Lead, recoverable (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420551","5.27.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Lead, recoverable (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420552","5.28.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Lithium, recoverable (kilograms)","Quantity produced","Kilograms","192","units","0","v1277420553","5.29.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Lithium, recoverable (kilograms)","Quantity shipped","Kilograms","192","units","0","v1277420554","5.29.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Lithium, recoverable (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420557","5.30.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Molybdenum, concentrates (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420558","5.31.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Molybdenum, concentrates (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420559","5.31.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Molybdenum, concentrates (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420560","5.31.3","0","","","","0"
"2023","Nova Scotia","2016A000212","Molybdenum, concentrates (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420561","5.32.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Molybdenum, recoverable (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420562","5.33.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Molybdenum, recoverable (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420563","5.33.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Molybdenum, recoverable (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420564","5.34.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Nickel, concentrates (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420565","5.35.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Nickel, concentrates (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420566","5.35.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Nickel, concentrates (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420567","5.35.3","0","","","","0"
"2023","Nova Scotia","2016A000212","Nickel, concentrates (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420568","5.36.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Nickel, recoverable (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420569","5.37.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Nickel, recoverable (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420570","5.37.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Nickel, recoverable (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420571","5.38.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Niobium, concentrates (kilograms)","Quantity produced","Kilograms","192","units","0","v1277420572","5.39.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Niobium, concentrates (kilograms)","Quantity shipped","Kilograms","192","units","0","v1277420573","5.39.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Niobium, concentrates (kilograms)","Closing inventories","Kilograms","192","units","0","v1277420574","5.39.3","0","","","","0"
"2023","Nova Scotia","2016A000212","Niobium, concentrates (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420576","5.40.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Niobium, recoverable (kilograms)","Quantity produced","Kilograms","192","units","0","v1277420577","5.41.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Niobium, recoverable (kilograms)","Quantity shipped","Kilograms","192","units","0","v1277420578","5.41.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Niobium, recoverable (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420579","5.42.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Palladium, concentrates (kilograms)","Quantity produced","Kilograms","192","units","0","v1277420580","5.43.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Palladium, concentrates (kilograms)","Quantity shipped","Kilograms","192","units","0","v1277420581","5.43.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Palladium, concentrates (kilograms)","Closing inventories","Kilograms","192","units","0","v1277420582","5.43.3","0","","","","0"
"2023","Nova Scotia","2016A000212","Palladium, concentrates (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420583","5.44.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Platinum group, recoverable (grams)","Quantity produced","Grams","147","units","0","v1277420584","5.45.1","","..","","","0"
"2023","Nova Scotia","2016A000212","Platinum group, recoverable (grams)","Quantity shipped","Grams","147","units","0","v1277420585","5.45.2","","..","","","0"
"2023","Nova Scotia","2016A000212","Iridium, recoverable (grams)","Quantity produced","Grams","147","units","0","v1277420586","5.46.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Iridium, recoverable (grams)","Quantity shipped","Grams","147","units","0","v1277420587","5.46.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Palladium, recoverable (grams)","Quantity produced","Grams","147","units","0","v1277420588","5.47.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Palladium, recoverable (grams)","Quantity shipped","Grams","147","units","0","v1277420589","5.47.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Platinum, recoverable (grams)","Quantity produced","Grams","147","units","0","v1277420590","5.48.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Platinum, recoverable (grams)","Quantity shipped","Grams","147","units","0","v1277420591","5.48.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Rhodium, recoverable (grams)","Quantity produced","Grams","147","units","0","v1277420592","5.49.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Rhodium, recoverable (grams)","Quantity shipped","Grams","147","units","0","v1277420593","5.49.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Ruthenium, recoverable (grams)","Quantity produced","Grams","147","units","0","v1277420597","5.50.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Ruthenium, recoverable (grams)","Quantity shipped","Grams","147","units","0","v1277420598","5.50.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Platinum group, recoverable (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420599","5.51.4","","..","","","0"
"2023","Nova Scotia","2016A000212","Iridium, recoverable (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420600","5.52.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Palladium, recoverable (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420601","5.53.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Platinum, recoverable (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420602","5.54.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Rhodium, recoverable (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420603","5.55.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Ruthenium, recoverable (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420604","5.56.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Silver, concentrates (kilograms)","Quantity produced","Kilograms","192","units","0","v1277420605","5.57.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Silver, concentrates (kilograms)","Quantity shipped","Kilograms","192","units","0","v1277420606","5.57.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Silver, concentrates (kilograms)","Closing inventories","Kilograms","192","units","0","v1277420607","5.57.3","0","","","","0"
"2023","Nova Scotia","2016A000212","Silver, concentrates (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420608","5.58.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Silver, recoverable (kilograms)","Quantity produced","Kilograms","192","units","0","v1277420609","5.59.1","47","","","","0"
"2023","Nova Scotia","2016A000212","Silver, recoverable (kilograms)","Quantity shipped","Kilograms","192","units","0","v1277420610","5.59.2","47","","","","0"
"2023","Nova Scotia","2016A000212","Silver, recoverable (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420612","5.60.4","49","","","","0"
"2023","Nova Scotia","2016A000212","Spodumene, concentrates (kilograms)","Quantity produced","Kilograms","192","units","0","v1277420613","5.61.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Spodumene, concentrates (kilograms)","Quantity shipped","Kilograms","192","units","0","v1277420614","5.61.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Spodumene, concentrates (kilograms)","Closing inventories","Kilograms","192","units","0","v1277420615","5.61.3","0","","","","0"
"2023","Nova Scotia","2016A000212","Spodumene, concentrates (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420616","5.62.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Tantalum, concentrates (kilograms)","Quantity produced","Kilograms","192","units","0","v1277420617","5.63.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Tantalum, concentrates (kilograms)","Quantity shipped","Kilograms","192","units","0","v1277420618","5.63.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Tantalum, concentrates (kilograms)","Closing inventories","Kilograms","192","units","0","v1277420619","5.63.3","0","","","","0"
"2023","Nova Scotia","2016A000212","Tantalum, concentrates (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420620","5.64.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Titanium dioxide, recoverable (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420621","5.65.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Titanium dioxide, recoverable (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420622","5.65.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Titanium dioxide, recoverable (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420623","5.66.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Uranium, concentrates (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420624","5.67.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Uranium, concentrates (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420625","5.67.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Uranium, concentrates (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420626","5.67.3","0","","","","0"
"2023","Nova Scotia","2016A000212","Uranium, concentrates (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420627","5.68.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Uranium, recoverable (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420628","5.69.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Uranium, recoverable (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420629","5.69.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Uranium, recoverable (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420632","5.70.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Zinc, concentrates (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420633","5.71.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Zinc, concentrates (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420634","5.71.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Zinc, concentrates (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420635","5.71.3","0","","","","0"
"2023","Nova Scotia","2016A000212","Zinc, concentrates (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420636","5.72.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Zinc, recoverable (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420637","5.73.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Zinc, recoverable (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420638","5.73.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Zinc, recoverable (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420639","5.74.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Non-metals (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420640","5.75.4","120950","","","","0"
"2023","Nova Scotia","2016A000212","Barite (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420641","5.76.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Barite (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420642","5.76.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Barite (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420643","5.76.3","0","","","","0"
"2023","Nova Scotia","2016A000212","Barite (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420644","5.77.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Diamonds (carats)","Quantity produced","Carats","399","units","0","v1277420645","5.78.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Diamonds (carats)","Quantity shipped","Carats","399","units","0","v1277420646","5.78.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Diamonds (carats)","Closing inventories","Carats","399","units","0","v1277420647","5.78.3","0","","","","0"
"2023","Nova Scotia","2016A000212","Diamonds (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420648","5.79.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Gemstones (kilograms)","Quantity produced","Kilograms","192","units","0","v1277420658","5.84.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Gemstones (kilograms)","Quantity shipped","Kilograms","192","units","0","v1277420659","5.84.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Gemstones (kilograms)","Closing inventories","Kilograms","192","units","0","v1277420660","5.84.3","0","","","","0"
"2023","Nova Scotia","2016A000212","Gemstones (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420661","5.85.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Graphite (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420662","5.86.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Graphite (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420663","5.86.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Graphite (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420664","5.86.3","0","","","","0"
"2023","Nova Scotia","2016A000212","Graphite (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420665","5.87.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Gypsum (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420666","5.88.1","","x","","","0"
"2023","Nova Scotia","2016A000212","Gypsum (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420667","5.88.2","","x","","","0"
"2023","Nova Scotia","2016A000212","Gypsum (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420668","5.88.3","","x","","","0"
"2023","Nova Scotia","2016A000212","Gypsum (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420669","5.89.4","","x","","","0"
"2023","Nova Scotia","2016A000212","Gypsum anhydrite (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420673","5.90.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Gypsum anhydrite (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420674","5.90.2","0","","","","0"
"2023","Nova Scotia","2016A000212","Gypsum anhydrite (tonnes)","Closing inventories","Tonnes","287","units","0","v1277420675","5.90.3","0","","","","0"
"2023","Nova Scotia","2016A000212","Gypsum anhydrite (Thousands of dollars)","Value of shipments","Thousands of dollars","284","units","0","v1277420676","5.91.4","0","","","","0"
"2023","Nova Scotia","2016A000212","Marl (tonnes)","Quantity produced","Tonnes","287","units","0","v1277420413","5.100.1","0","","","","0"
"2023","Nova Scotia","2016A000212","Marl (tonnes)","Quantity shipped","Tonnes","287","units","0","v1277420414","5.100.2","0","","","","0"
